repo_name,build_tool,last_commit_sha,success,fail,unclear,error
joinfaces/joinfaces,gradle,6b379a0240fa3002c4321abc919e0d62fcc4164f,0,0,0,1
apereo/cas,gradle,32a5e5de26fd70c1229efe7d66676228c663d1fc,0,0,0,1
remkop/picocli,gradle,bd48d6f3934c25876931dce5fcc3677dbfc1f410,0,0,0,1
shedaniel/roughlyenoughitems,gradle,303fe1b4564b0f7df38df59453e761e4a279dea5,0,0,1,0
hortonworks/cloudbreak,gradle,ef36a65f738b4ebc9bf5d932133621ea085808b8,0,0,1,0
numenta/htm.java,gradle,886f7cf8dd566b0b1309131910cb4f3291d59ed5,0,0,1,0
stleary/json-java,gradle,d6227c83d79be51fe9efda7a55a6ec2850fdfd78,0,0,1,0
micdoodle8/galacticraft,gradle,c1efd55b12016cd9c8e8eb71f46c3f883e5685ce,0,0,1,0
liferay/liferay-blade-samples,gradle,40f35e646c965ee7969e243cb54299989d373c7a,0,0,1,0
team-rtg/realistic-terrain-generation,gradle,71a9c7104414ac0a91a50e26c15815adb3a1ac60,0,0,1,0
epam/ngb,gradle,30b40b2a88489d729adadb17d8184c2c996ecf19,0,0,1,0
meteordevelopment/meteor-client,gradle,42e5a26bc84945d5a52df30f3add0a34b36665c5,0,0,1,0
nationalsecurityagency/ghidra,gradle,c788a0122800bf94f36b56a009c2980e8b34d7f9,0,0,1,0
webbukkit/dynmap,gradle,a843bab3a390cbac3b9830162ebbe2b0c00c7c2d,0,0,1,0
spongepowered/sponge,gradle,e0ecf13796f6a0e6dd0da5e36a6c549f7de6f857,0,0,1,0
conveyal/r5,gradle,564b0ac328b384e75d2481bf6600f33992def38f,0,0,1,0
microsoft/mssql-jdbc,gradle,14953c2d73441eb144dbb86398751d04365a0508,0,0,1,0
asterisk-java/asterisk-java,gradle,8382171f50eb9d81b4d1076fa35e118c5a318908,0,0,1,0
opensearch-project/opensearch,gradle,546ab21989a27ae52cd557621ffac77ef4b09530,0,0,1,0
techreborn/techreborn,gradle,d3e326e5e7756a3da0b7b2947baecba9326ded64,0,0,1,0
bitcoinj/bitcoinj,gradle,cc64779e286b7ce618c4cfe41bedbe2d7de540ea,0,0,1,0
crafttweaker/crafttweaker,gradle,1ddad36d8f3045073e734a04106d48052442bfbe,0,0,1,0
blusunrize/immersiveengineering,gradle,0f328bd3da179f9da730dcec9587564456cdefaa,0,0,1,0
elastic/elasticsearch,gradle,a2c3daead1eaa6b012c7bda03ac76cc2ad88366a,0,0,1,0
real-logic/simple-binary-encoding,gradle,9b9786c5500a560d0d395e3686ea6e7ead95e2dd,0,0,1,0
box/box-java-sdk,gradle,f2e86b1c9a8f9314622c626a66eb8e21324aa84a,0,0,1,0
alfio-event/alf.io,gradle,b749bc3c23af0cd6d82f13c8d76165605c2d944b,0,0,1,0
mohistmc/mohist,gradle,66c15903b89a8a43739dd11d97f24e024520e3b4,0,0,1,0
rsksmart/rskj,gradle,41b8d19c4a76911839ea84177e9b6a6a48d14c25,0,0,1,0
nutzam/nutz,gradle,5b8d0ea63f48c48fe8ba0b264827edbb45988b7c,0,0,1,0
incendo/cloud,gradle,3ceecce6f5f86b60f9f6c0082162c829b3133563,0,0,1,0
eclipse/buildship,gradle,f8a41d8a7959b9ad9cf774c2cefcd4f3ebd38a82,0,0,1,0
sirixdb/sirix,gradle,0e4449c25ffd644a4c997e7caf74027c6d5e1786,0,0,1,0
gnembon/fabric-carpet,gradle,b93e3238b78da96a38dea4bb618387eb00765f5f,0,0,1,0
airbytehq/airbyte,gradle,0b9b8ba4728dcb6e39bc6ee961e6d6ccb26d387c,0,0,1,0
real-logic/aeron,gradle,98f2931f0c4b28f90380e1ad598cdb4ae4cbe396,0,0,1,0
bcgit/bc-java,gradle,9f95e5c710732bd8c703299b9d5ca1eea6f1317c,0,0,1,0
thargor6/jwildfire,gradle,9e92ee809ba9800d17ab60a6ec124d0bcaa3e35f,0,0,1,0
mplushnikov/lombok-intellij-plugin,gradle,272ace7f284085d36a5dc78daa2bf58fd31f2488,0,0,1,0
rptools/maptool,gradle,d76d1d0a162289bca71fc697ce668b9f5766f8a5,0,0,1,0
eclipse/golo-lang,gradle,a2fbcfba3c09ed4c6b56e20f7a300729c89332ad,0,0,1,0
mission-peace/interview,gradle,94be5deb0c0df30ade2a569cf3056b7cc1e012f4,0,0,1,0
thaumic-tinkerer/thaumictinkerer,gradle,ba1dee0ac16c3a30f592577f75aa3bb7989be773,0,0,1,0
gregtechce/gregtech,gradle,7230afe080702521f35f550abdcabc85ab846817,0,0,1,0
apache/incubator-eventmesh,gradle,09b9a22151d4fa2a8cd9850b7dac74e85d29e055,0,0,1,0
halo-dev/halo,gradle,c3536cb8ce3be22acb597f1c0ce413c316c4429b,0,0,1,0
bisq-network/bisq,gradle,851bdcf9ff0133462aa6e4e742fe59989a2d0db1,0,0,1,0
mapbox/mapbox-java,gradle,1a1f4e2ba3fccc3ced041d5b7becf0aff0d9d4c7,0,0,1,0
spring-cloud-samples/spring-cloud-contract-samples,gradle,aa9701d22a7e8ac769444550bf3203609d62d3c4,0,0,1,0
biscuitdevelopment/skyblockaddons,gradle,1835470a38ecb1b657612ece2ea494ddf09d785f,0,0,1,0
yelp/nrtsearch,gradle,eca2c338f35447a535e365f443aee3a5d2112a8a,0,0,1,0
forgeessentials/forgeessentials,gradle,859c9f89eb501f0fc93768a08b4a719567adad58,0,0,1,0
akasolace/ho,gradle,541ef29de41c0d63f16270c5d6ddaba800ad1156,0,0,1,0
lothrazar/cyclic,gradle,646fc610ba78c8aeecf2472a1b734df89e10444d,0,0,1,0
triplea-game/triplea,gradle,5aee56f2a77740bc370f0548f907357d02fc55c5,0,0,1,0
ripmeapp/ripme,gradle,f5a2167f0af0b8d13d199c4ed6838703dfc0134d,0,0,1,0
etcd-io/jetcd,gradle,aa057f86003f941a8e685e87df4d4d0980a95dd4,0,0,1,0
broadinstitute/gatk,gradle,f31f0198f78c7ae34add4b54602c48b4bc791dda,0,0,1,0
apache/incubator-tuweni,gradle,73165cb062017603e475d6b9dc3f67523a9835fe,0,0,1,0
flutter/flutter-intellij,gradle,5863d452c36405602694694692ba5d11dca72efc,0,0,1,0
zoinkwiz/quest-helper,gradle,4f1b7acff8b3bba8f656ac4f9ff6fde4d40251b7,0,0,1,0
agricraft/agricraft,gradle,95616bcb9769c39dc6a5cacc44b5f45d13bdd7e2,0,0,1,0
openjdk/skara,gradle,626937d35d2bc6c7a426ca25717b571fc9a4af0f,0,0,1,0
tronprotocol/wallet-cli,gradle,f8c542f1c0fa45e882640ffadf988118cea7cd7a,0,0,1,0
microsoft/applicationinsights-java,gradle,04dc9dbcaa91b705d95294108c31ef2bf5c838c2,0,0,1,0
fabricmc/fabric,gradle,6d0fac422f959257199eeedfbc224431ce60049d,0,0,1,0
graphql-java/graphql-java,gradle,992d95fe43e7b86a9299921d2ac1822bd3e9e204,0,0,1,0
spring-projects/spring-social,gradle,e41cfecb288022b83c79413b58f52511c3c9d4fc,0,0,1,0
pcgen/pcgen,gradle,606405c85102c791863c1e4f83b71ed1aa059277,0,0,1,0
railcraft/railcraft,gradle,87f617ca76dc6ebe64b55779ab529f86b811dc87,0,0,1,0
sleepytrousers/enderio,gradle,9249b7e01fd73c7bc92a2fd60e768c1ef5b39fd3,0,0,1,0
tootallnate/java-websocket,gradle,bcfc9675d61193980f38d5f0b3401ea787bbbe5f,0,0,1,0
bardsoftware/ganttproject,gradle,d918b6d363b91f645a6413d801bff80141051e8c,0,0,1,0
scada-lts/scada-lts,gradle,7c8b8d319098ee7bddc04beccb3bd78bb5b0504f,0,0,1,0
junit-team/junit5,gradle,f4ef4b9e607579dd0000d4bfcfe6a34b39823b53,0,0,1,0
magento/magento2-phpstorm-plugin,gradle,e26567d6c49ce9c3cb3b018c65a0b6318e9cd261,0,0,1,0
protocolsupport/protocolsupport,gradle,8264c9ab9cb34b2e153c48aa883a8e29f456f277,0,0,1,0
opencubicchunks/cubicchunks,gradle,355923c35ca350482a06ce120fd01474696cd86d,0,0,1,0
fabricmc/yarn,gradle,bc8d8a806e4a04c24b8ba028fb6727ef507030a2,0,0,1,0
linkedin/datahub,gradle,417b555fef6de5bf28d66df484ed7488123b2d83,0,0,1,0
spongepowered/spongeforge,gradle,33d91e8cfe0a66aa4bc26156332e8e1ccedde8a7,0,0,1,0
igniterealtime/smack,gradle,61d56aa06a01debceca98a3b54b7a69be956d03d,0,0,1,0
stanfordnlp/corenlp,gradle,b53834498895c08740f2157815321b8330d09650,0,0,1,0
vividus-framework/vividus,gradle,cd4a995163764c8ac0717c0825ad400113e2eb4b,0,0,1,0
microsoft/azure-tools-for-java,gradle,2c864e1e2debd38ac458af0863c7ee18061d6cf1,0,0,1,0
buildcraft/buildcraft,gradle,977f20a49826093101b986782e9e09a66f327712,0,0,1,0
apache/gobblin,gradle,8e59fb4a67baa4db70695b07a50186ea76dac154,0,0,1,0
yidongnan/grpc-spring-boot-starter,gradle,3b299c61a71cf6d8cd2b4b148da469e25af1f3c6,0,0,1,0
googlecloudplatform/java-docs-samples,gradle,7a4e588f3485bd43f481acbb7db61cb3b7484ecc,0,0,1,0
cinchapi/concourse,gradle,37ca39c6b63455cb60a037c46bb18b8d0f9202e6,0,1,0,0
wttech/aet,gradle,768c1d11b7c53e1252cb3ed446cc0b6df5bbacdc,0,1,0,0
skriptlang/skript,gradle,5dc603effff84222c7888c11a8747b4ec50acbde,0,1,0,0
netflix/metacat,gradle,061aba2e9fb27fe03f366012b4b7ba967a3f062a,0,1,0,0
squiddev-cc/cc-tweaked,gradle,72e8fc03d34295acd72ad9ef9d0b3e82f2a83985,0,1,0,0
netflix/photon,gradle,f0428849c1837963311fdd01aa56495325c4fdbb,0,1,0,0
cabaletta/baritone,gradle,8579332cdfc641e9b2f92d82a386e8f235d3b865,0,1,0,0
netflix/titus-control-plane,gradle,3851eaaf539df0f4c10babe4d210b7758d8307a5,0,1,0,0
faforever/downlords-faf-client,gradle,0704f2cbea5c6fc1929ec2b84117000b4d0dfaad,0,1,0,0
tronprotocol/java-tron,gradle,54d4c341fec896ff8bbaff638325c6e79e8c3f67,0,1,0,0
azkaban/azkaban,gradle,db5a0514201ce358818bfe3d19df2b7d288370b9,0,1,0,0
dsheirer/sdrtrunk,gradle,7303e069438da0028e1a2e2694a2579f3f0c7511,0,1,0,0
linkedin/rest.li,gradle,6a17ce3e927bbdef1d5eec5f52ce9b95e353f79b,0,1,0,0
fabricmc/fabric-loom,gradle,cb5c009e1a8978f86e1ce0a0f872ddc20686ae6d,0,1,0,0
ehcache/ehcache3,gradle,43141f0dc99586caf630d4bfe588798e30f35807,0,1,0,0
papermc/paper,gradle,5af80b0ab83f6fd9ae48a80cd317e92718f11882,0,1,0,0
cc-tweaked/cc-tweaked,gradle,ea7a218f4a875ad613141b7d410dfef6beeebe35,0,1,0,0
ldtteam/minecolonies,gradle,13273158d63a938b2272f83a81aebb4744153d0c,0,1,0,0
otto-de/edison-microservice,gradle,a06d6c21cd4345976fa81d9d40352f59a3e92335,0,1,0,0
tony-framework/tony,gradle,3a50c6be60094f2d14a6e012ba139ba76d4274f3,0,1,0,0
creators-of-create/create,gradle,b3cf7a6f902bfcbe7ec688a63c5bb6056ad766d3,0,1,0,0
apache/poi,gradle,d2167b007a31d0f21c854f78b229153a32517527,0,1,0,0
zaproxy/zap-extensions,gradle,889867c8556897e07169c61bebfb81bc13c6cf6a,0,1,0,0
appliedenergistics/applied-energistics-2,gradle,3cecdf2f7794b771303eaee2957b75121a8ca83b,0,1,0,0
scalar-labs/scalardb,gradle,234df3de28645f0eda8625ee21c51103819bca73,0,1,0,0
netflix/priam,gradle,2df7b1cd3779922cc36e3a2ee9161fd341ed629e,0,1,0,0
netflix/eureka,gradle,7bd463f1f2666b9439a865cbc89bb8424a60e36b,0,1,0,0
univali-lite/portugol-studio,gradle,4ddec5e32e27e279a7b02fc71d1057295e18c405,0,1,0,0
fxmisc/richtextfx,gradle,1f3cdd5245b12135154741141c1b0946c2c1676d,0,1,0,0
senx/warp10-platform,gradle,1c0c0884e7293d36984af5ecc703f626d3b62cf0,0,1,0,0
improbable-research/keanu,gradle,99de10a15e0d4b33d323093a5cc2dd10b31c9954,0,1,0,0
lenskit/lenskit,gradle,ed85d9529d20dbc475c79a43f20f01d6fb233f8f,0,1,0,0
apache/solr,gradle,b532f4dc604d01dbddd8e45ee5cc16d3e3afe0b3,0,1,0,0
chunky-dev/chunky,gradle,c85e44df25b5ad2f33960eb3325e3ef433217116,0,1,0,0
uportal-project/uportal,gradle,6327b4f20dadfe28e09e3426ffc04e5c6372ea39,0,1,0,0
gocd/gocd,gradle,19770455ce2bd5ecba236a0e3ccc465edc3a1bb2,0,1,0,0
mezz/justenoughitems,gradle,496b10a7d656a981c8d2600a9ca867d955d716a2,0,1,0,0
tomakehurst/wiremock,gradle,893923de294e317950080e35874e336200cc9757,0,1,0,0
mcreator/mcreator,gradle,b168c0c5ad94ba4336b8ad110cfa4197f8f09291,0,1,0,0
jabref/jabref,gradle,fd9cad8ed1a5c60d9bf256b89469d88920e61caf,0,1,0,0
terrafirmacraft/terrafirmacraft,gradle,b1b0092646c456d12189a78cd4287e63d5f6d4b3,0,1,0,0
minecraftforge/minecraftforge,gradle,394e76eed3ee54476528a0150090714fa9ba672b,0,1,0,0
foundationdb/fdb-record-layer,gradle,233a72a51182a1f35b9bad34ac29b127a437a12b,0,1,0,0
apache/geode,gradle,eea10019d65f68b9ab1303762f568844e1755bbd,0,1,0,0
apache/bookkeeper,gradle,ebf716db3128e2a43e923fc60194570fc770a968,0,1,0,0
apache/samza,gradle,35e9151f185c45497fce0976d2f97919be02bdee,0,1,0,0
discord4j/discord4j,gradle,55e807da2e9c73a7852d47776978652da3615839,0,1,0,0
treasure-data/digdag,gradle,bd66ae80a4e28d8289a687e43320cfdeb7842b23,0,1,0,0
apache/beam,gradle,79496b2ff9f65c4584fa1a7a8e9630ffd6d16222,0,1,0,0
spring-projects/spring-framework,gradle,ebfec822cbc728d3f28f96261952812cc933866d,0,1,0,0
jaegertracing/jaeger-client-java,gradle,a38f9374d280dd8c54acbe654b79e9c959deec13,0,1,0,0
yanagishima/yanagishima,gradle,59e1ca059f120decc6b1dbc655b1393e15feb977,0,1,0,0
ls1intum/artemis,gradle,daa4e1568529a87f6ac8cd1d49eafa06fdcd0d3e,0,1,0,0
mekanism/mekanism,gradle,94bb81ee61e9b252f0d7c73b258c921878265f17,0,1,0,0
sonarsource/sonarqube,gradle,bde46f38a61a418cbe88adf46c8c5b2de4fea8a2,0,1,0,0
umple/umple,gradle,43ebc1a7e3a644a6d8263cbb355e461687aae331,0,1,0,0
unclebob/fitnesse,gradle,e4862406bb6db475cf65d806d27050680bc77af5,0,1,0,0
netflix/hollow,gradle,5f4e6a4048230f657214829f49e55842095220c8,0,1,0,0
enginehub/worldedit,gradle,ff29595d0d163aec8eff60230ff7701ec69ee708,0,1,0,0
uea-machine-learning/tsml,gradle,acea84e4eeb583903c02e0da39cd5768b0c79885,0,1,0,0
funnyguilds/funnyguilds,gradle,0f0c9d7ebf9a494aedf26f026b03f2d808e665cc,0,1,0,0
jfrog/build-info,gradle,d4ae15a351bae4824f63c82fe3d56632c79631da,0,1,0,0
mantaro/mantarobot,gradle,7ba97b46ce48be3b3c31f16db2e388355ef2b5d2,0,1,0,0
placeholderapi/placeholderapi,gradle,0798d94449ed5b750d2761503e7ef1c1e6b5f88b,0,1,0,0
minestom/minestom,gradle,ca6f0b1eb5ebdc11436ef3667aa88d6cc8e196e3,0,1,0,0
logisim-evolution/logisim-evolution,gradle,9f01d989e7f0ff332f19b3b9ef1dc21ba2ce340b,0,1,0,0
linkedin/tony,gradle,18c6d34a26c244dfdae0b93434db689c82594564,0,1,0,0
open-telemetry/opentelemetry-java-instrumentation,gradle,d3f8ab6c8232881018a38dba7aa075cc8ec1fb65,0,1,0,0
spring-projects/spring-security,gradle,75abf0cf78a7a573eed48c772cd68f2742aa61ea,0,1,0,0
camel-tooling/camel-idea-plugin,gradle,2821bf2d0e9b67292ab1522cddbbaf7e9837f77a,0,1,0,0
json-path/jsonpath,gradle,fcf8bf6478029a3e2c52871b9c67a7f310c7466a,1,0,0,0
reactor/reactor-core,gradle,bdbc44a2bd854078b9a035b195c134237f8fce19,1,0,0,0
zalando/nakadi,gradle,917b079abb0044bead9a6c694d068851b6a91a8f,1,0,0,0
spring-projects/spring-kafka,gradle,bcdd523bb88eed85f0ae58f937c3dd3feb8259d3,1,0,0,0
impossibl/pgjdbc-ng,gradle,8608ed1ecdf15119cd533266f65cb21aedb1c7ea,1,0,0,0
wynntils/wynntils,gradle,121f1e83e9ade7398f53e1bae202743ca50e3d18,1,0,0,0
qiniu/java-sdk,gradle,ab4414123bdf06c192ec90e5e4651ee623db9667,1,0,0,0
fisco-bcos/web3sdk,gradle,2788e9f5ce478d0f2ffa5e0f9fba2ca7edb444d0,1,0,0,0
vazkiimods/quark,gradle,cc1528170d7d6d1730ff7c8bba9fa008f099b92e,1,0,0,0
intellectualsites/plotsquared,gradle,30d06b7801b449d20ae0088c53922c9a3d6d672a,1,0,0,0
freyacodes/lavalink,gradle,10a35c9398798d8948f4e2dd26b60e3e9bbd1ddf,1,0,0,0
freefair/gradle-plugins,gradle,f7cd7e89621d597d497f21dd7d3dd282b54c2824,1,0,0,0
openrewrite/rewrite,gradle,e2c2000cba473ec73f01dffc68c469ce9ba8362b,1,0,0,0
cloudfoundry/uaa,gradle,2498777b7f731bd09b274d4ce3b85358fc1db617,1,0,0,0
kermitt2/grobid,gradle,beebd9a6b7847565fac86c680919aaacfbc9ad14,1,0,0,0
dita-ot/dita-ot,gradle,71c0fe64c441e35f3cdcd75ee6ae62be4c0ff1d0,1,0,0,0
roaringbitmap/roaringbitmap,gradle,5eb5c2b13ed74bd91ba1f4efdbfd66ee002526c7,1,0,0,0
velocitypowered/velocity,gradle,111d14c3fb8b9f52344c6f1889e08667c894a293,1,0,0,0
micronaut-projects/micronaut-core,gradle,d236f2c8a756b773143fb37a0b87c694ef750dec,1,0,0,0
cloudnetservice/cloudnet-v3,gradle,61530f0f0276a84661878981ceacd72396d2bdaf,1,0,0,0
tonihele/openkeeper,gradle,482486f6116827dc30dd126e17c662b24c37724a,1,0,0,0
micronaut-projects/micronaut-starter,gradle,6832376873aaf2cbb41e467c0ad79d7cc8d9ff44,1,0,0,0
crnk-project/crnk-framework,gradle,50830cf93ec11efef57ff6ece39c9a3f937f835a,1,0,0,0
apache/lucene,gradle,ded77d8bfdcdbf7cc2547e67833434a56f2edd16,1,0,0,0
hibernate/hibernate-reactive,gradle,cd8d50c851a2a3a528e77555c214fca20693a7a8,1,0,0,0
palantir/gradle-graal,gradle,02196418789094b40aa084cc249a65c2cd5e1864,1,0,0,0
asciidoctor/asciidoctorj,gradle,0796989a3ec6ef6e38f7baf05e39e5ca75789df1,1,0,0,0
graphql-java-kickstart/graphql-java-servlet,gradle,e73cab6509e7d80e9cc125ef652b845e8dfa4c51,1,0,0,0
line/centraldogma,gradle,fda2b789f2c85770aa0b7573e0c35d7cf9f3b005,1,0,0,0
odpi/egeria,gradle,97eccdf439d3a8fe0ea13b19aedfde1f9f10e673,1,0,0,0
googlecloudplatform/app-gradle-plugin,gradle,b11124b724ca16f5393ea06aa9184119c96a9516,1,0,0,0
synthetichealth/synthea,gradle,a3482c856d30410e438047845796095a827cca41,1,0,0,0
spongepowered/spongeapi,gradle,1a5f417bb012da8805c3deed04e94538fa9f18e3,1,0,0,0
kyoripowered/adventure,gradle,1916c9ad48c8d528469dbe07913da716792aa86b,1,0,0,0
broadinstitute/picard,gradle,843f2dbf9e95eba53a7920b17ab4d2ec530131e2,1,0,0,0
square/moshi,gradle,48e6dd3f03fb54dac51cc26487d66c4977d1543b,1,0,0,0
resilience4j/resilience4j,gradle,809080dfcdf2a72efd27c5b1ad0e78d8c4c00176,1,0,0,0
vazkiimods/botania,gradle,ad32f0dbb2e40a05cf3a12759413053080fb91cf,1,0,0,0
kobylynskyi/graphql-java-codegen,gradle,7867eefac51144ac49103d302e12eed63b76cb4a,1,0,0,0
netflix/astyanax,gradle,7c57866e0056afb76109e351b5a86ab063224ff6,1,0,0,0
haehnchen/idea-php-symfony2-plugin,gradle,54e60d677723c4bb41471f43e39299478e87a03c,1,0,0,0
edumips64/edumips64,gradle,bbb71d86d838d1cbf6eebae3d839e3f3e2528aa2,1,0,0,0
traccar/traccar,gradle,f78da0d7ead0e445f129eac486cc468bedff7c73,1,0,0,0
jpos/jpos,gradle,f823d66eb489f2eb01aba8805b1cced4c493de1d,1,0,0,0
vazkiismods/botania,gradle,944ac4968c186d31faa7fedcdd5b2b2a6fa713f5,1,0,0,0
hyperledger/fabric-chaincode-java,gradle,32321f44f84fdcdf219659666afa6fedbfddf220,1,0,0,0
nats-io/nats.java,gradle,04eab7f77ee8307bb9c0f6cc2d071bf2b4751cc7,1,0,0,0
linkedin/ambry,gradle,8652e0810542156a66e14123617f712501375017,1,0,0,0
spinnaker/halyard,gradle,4185c3edfd6fb08cd4b0d3809919de5c1c742934,1,0,0,0
1c-syntax/bsl-language-server,gradle,e6da12a6eff3fdeeaa067475eeb9c941c182d449,1,0,0,0
irisshaders/iris,gradle,723140bc1b7cceee1ae5892377cf664a9ed3e5a5,1,0,0,0
apache/iceberg,gradle,ce65722cc9f7d5ac6fc705c5c2a2c60d4d9ae8e8,1,0,0,0
spinnaker/kayenta,gradle,2c8693b004a578b674c11ff6c43c79932d94cb4d,1,0,0,0
eclipse/lsp4j,gradle,40a1fe44015626f8ea63dd7ed36ebbd5a1ce84f8,1,0,0,0
teammates/teammates,gradle,867999ad3f5f6c970e2192194323d2267069cf59,1,0,0,0
jenkinsci/mesos-plugin,gradle,7da7bc60883eec7fbb8e1fe888500d735bd297ba,1,0,0,0
minecraftforge/forgegradle,gradle,d7f35edc7d48903942ae21461301e18d4146c200,1,0,0,0
ignatov/intellij-erlang,gradle,380392a5843da494233f5a21c4e53079a43f5510,1,0,0,0
jbangdev/jbang,gradle,8b7c155c6a0634d980ae5aa6231d2d7d7a935dc6,1,0,0,0
google/sagetv,gradle,c84ccc9d22d62872d69e93d5f58c4b86abee7fe8,1,0,0,0
cbeust/testng,gradle,d615583e2d63c809e9cf02357cb5338be24198ab,1,0,0,0
palantir/conjure,gradle,f0795085309906f88f6ec16376da45523d40fd21,1,0,0,0
jenetics/jenetics,gradle,466968c5f0b2078dd774069120691b1518aa08f5,1,0,0,0
domaframework/doma,gradle,17666f8f960376074fd2133b542e44dd79a38ad2,1,0,0,0
selenide/selenide,gradle,088892b9258dbb13d48464f2e6935f367f5a5656,1,0,0,0
hivemq/hivemq-mqtt-client,gradle,9d84ea9ffef3567d6b92a21acb762e55051fa438,1,0,0,0
bonitasoft/bonita-engine,gradle,12160bf68eeefa4d10c0af6929701162086ae9de,1,0,0,0
rsocket/rsocket-java,gradle,a87abdfb883a49e815b000d2ddeb493e3deb0966,1,0,0,0
jbake-org/jbake,gradle,5a47ac1412978ecd1118be3b9657945bb56a34b9,1,0,0,0
linkedin/brooklin,gradle,ebefcac36b09ecf9593e8ddcebfbebb5ac1abafa,1,0,0,0
spockframework/spock,gradle,4424e1c2c9d46330aa7b630be3592704381f9910,1,0,0,0
apache/kafka,gradle,43bcc5682da82a602a4c0a000dc7433d0507b450,1,0,0,0
micronaut-projects/micronaut-data,gradle,17b7a5a976c8e82ab13f7ae5e18a875dbd658619,1,0,0,0
ical4j/ical4j,gradle,2f38669f6195c9100815b41474e0153e93fc5005,1,0,0,0
micronaut-projects/micronaut-security,gradle,7414463e2f343e30e499ae7dee6545f6e3f4d3fa,1,0,0,0
webauthn4j/webauthn4j,gradle,c2aa4f807a9d59b1fdab1d37dc74f29f688f29c0,1,0,0,0
allegro/hermes,gradle,d6cce21ceec9b9651fcbf3d60059b3dff187d06e,1,0,0,0
randoop/randoop,gradle,370edf9ed0e47d0c472dcdee79c1a61c5626e24a,1,0,0,0
spring-projects/spring-boot,gradle,c05223d9c888794e48bd764ffb1c82885c574022,1,0,0,0
apache/ofbiz-framework,gradle,d83603f0648b38310183a024d856fb25c9962a3b,1,0,0,0
minio/minio-java,gradle,1ffbf7e20d54cc035197653b402dd2e646da4940,1,0,0,0
apache/jmeter,gradle,062190a2665fdea442e89f0e3a454c75e627b99a,1,0,0,0
awslabs/smithy,gradle,e752700d5d387369e09f2324fb42cb26a1828eab,1,0,0,0
wpilibsuite/gradlerio,gradle,d133a8d0439538b02afb53e4062baffe5073a4db,1,0,0,0
netflix/conductor,gradle,1c853b3239a991416c01efd78350f2c5256edb9b,1,0,0,0
allure-framework/allure2,gradle,0c947e37c98687ee30ce533443392d691059fb6a,1,0,0,0
pravega/pravega,gradle,7077565024cd4645eaab379b17791309a7ebb4eb,1,0,0,0
typetools/checker-framework,gradle,1e1650dfbe45afa335580f67ab9dded0b1adaf2e,1,0,0,0
marytts/marytts,gradle,b33b8b0384df335b0e605ca39619d04911653e52,1,0,0,0
open-osrs/runelite,gradle,2a78ca4c4dffdb579aa96e7a46fe7d6a29d3aafd,1,0,0,0
tng/archunit,gradle,c6710e745e61d154b18bdab6bbee312295912f32,1,0,0,0
eclipse-iofog/agent,gradle,27898b8a1c67bcce19ac1bfac4081ad92d8d5ab0,1,0,0,0
baomidou/mybatis-plus,gradle,734db3a5ec23c05066896fba37e3d0d6e6e5341c,1,0,0,0
samtools/htsjdk,gradle,a4f1f04c81f68c8775ff621dc86eeb9b229dd748,1,0,0,0
palantir/docker-compose-rule,gradle,465d5923411c32781668fdea1d9a1dba293e3be8,1,0,0,0
ballerina-platform/ballerina-lang,gradle,a5ff9b927875c0030e7c1c40c6a03d33b65eace5,1,0,0,0
komamitsu/fluency,gradle,f886a8e90aea017394bd8b1d2cd8b3b3448735cc,1,0,0,0
allure-framework/allure-java,gradle,f18cede3bef36b7f2bec3a47ad5eb982797b027d,1,0,0,0
hibernate/hibernate-orm,gradle,6c53a9d1abf1bb2e38cfbb986a8bb33188aacfb9,1,0,0,0
enginehub/worldguard,gradle,9b665136d0beb92ce2d251acc4919df92f1754c1,1,0,0,0
wiremock/wiremock,gradle,5c6d0a082fa62b7077a47e15e0740104f741de86,1,0,0,0
mbeddr/mbeddr.core,gradle,87a7c2e6ca6c8967e09e19c8e0c0376f58f8ff1a,1,0,0,0
googlemaps/google-maps-services-java,gradle,b2069026c39ce1546813097322cbc9c1179fbbb7,1,0,0,0
openems/openems,gradle,29810c2fa6c639212ac856550b944a2006ec440f,1,0,0,0
consensys/tessera,gradle,d48f107e311931685b9656f0afd36e3683860829,1,0,0,0
palantir/atlasdb,gradle,17cdc174dc9edf3667afc80dffc0b19488ceff9b,1,0,0,0
mongodb/mongo-java-driver,gradle,cd9a45f6be88fb53733887bacf5f87ef30a2ff31,1,0,0,0
inspectit/inspectit-ocelot,gradle,51fc658e4949ce539bd555231944af48b5710ad2,1,0,0,0
tchiotludo/akhq,gradle,4c34033263c46c16644e743ad864657a16538c5d,1,0,0,0
open-telemetry/opentelemetry-java,gradle,4e38ab308bbcee33aeb13359dac31c39f5ef01ca,1,0,0,0
reactivex/rxjava,gradle,391a89d99ca3de47ad8c58cc6ab44d864a5c0507,1,0,0,0
reposense/reposense,gradle,0c605e0e7fd77347c5cbd46b4783b1b8b7485699,1,0,0,0
bndtools/bnd,gradle,f60825709b19639b7eca83c654c2ea1c60cd2ed7,1,0,0,0
elastic/elasticsearch-hadoop,gradle,f510a5dadef79dfbd7d89bfa163df4ac02cbf5e6,1,0,0,0
skylot/jadx,gradle,90a436236dae4ba2ec2fe2a2540588e4c81fde9f,1,0,0,0
googlecontainertools/jib,gradle,b40d2d860d792fc1509b6141c4df6291480b958b,1,0,0,0
